Material_Name,Material_Type,Strength_MPa,Biodegradability,Recyclability,CO2_kg_per_kg,Cost_per_kg,Material_Safety,Category_Name,Moisture_Sensitivity,Fragility,Typical_Weight_kg,predicted_cost,predicted_co2
Mushroom Packaging,Bio-composite,4.847575142396582,1.0,1.0,0.2066004131404453,3.866892093389431,1.0,Electronics,1.0,0.9,2.0,3.86832882851311,0.20205694
Mushroom Packaging,Bio-composite,4.847575142396582,1.0,1.0,0.2066004131404453,3.866892093389431,1.0,Food & Beverage,0.9,0.4,0.5,3.8811443545720623,0.20205694
Mushroom Packaging,Bio-composite,4.847575142396582,1.0,1.0,0.2066004131404453,3.866892093389431,1.0,Cosmetics,0.7,0.8,0.3,3.870644918429631,0.20205694
Mushroom Packaging,Bio-composite,4.847575142396582,1.0,1.0,0.2066004131404453,3.866892093389431,1.0,Pharma,1.0,0.9,0.1,3.871669164101511,0.20205694
Mushroom Packaging,Bio-composite,4.847575142396582,1.0,1.0,0.2066004131404453,3.866892093389431,1.0,E-commerce,0.3,0.5,1.5,3.873086717549494,0.20205694
PLA (Bio-plastic),Biopolymer,48.01492376892818,0.95,0.2,0.5173086002499786,3.571126183332849,0.575,Electronics,1.0,0.9,2.0,3.571593318708489,0.49576998
PLA (Bio-plastic),Biopolymer,48.01492376892818,0.95,0.2,0.5173086002499786,3.571126183332849,0.575,Food & Beverage,0.9,0.4,0.5,3.572540469373037,0.49576998
PLA (Bio-plastic),Biopolymer,48.01492376892818,0.95,0.2,0.5173086002499786,3.571126183332849,0.575,Cosmetics,0.7,0.8,0.3,3.571264721907037,0.49576998
PLA (Bio-plastic),Biopolymer,48.01492376892818,0.95,0.2,0.5173086002499786,3.571126183332849,0.575,Pharma,1.0,0.9,0.1,3.567426574167961,0.49576998
PLA (Bio-plastic),Biopolymer,48.01492376892818,0.95,0.2,0.5173086002499786,3.571126183332849,0.575,E-commerce,0.3,0.5,1.5,3.573336201550128,0.49576998
Glass,Glass,38.58210726665193,0.0,1.0,0.959118981255802,0.5189086745622726,0.5,Electronics,1.0,0.9,2.0,0.5189086745622739,0.99593145
Glass,Glass,38.58210726665193,0.0,1.0,0.959118981255802,0.5189086745622726,0.5,Food & Beverage,0.9,0.4,0.5,0.5188703783544029,0.99593145
Glass,Glass,38.58210726665193,0.0,1.0,0.959118981255802,0.5189086745622726,0.5,Cosmetics,0.7,0.8,0.3,0.5189086745622739,0.99593145
Glass,Glass,38.58210726665193,0.0,1.0,0.959118981255802,0.5189086745622726,0.5,Pharma,1.0,0.9,0.1,0.5184468369219958,0.99593145
Glass,Glass,38.58210726665193,0.0,1.0,0.959118981255802,0.5189086745622726,0.5,E-commerce,0.3,0.5,1.5,0.5189557924315567,0.99593145
Cardboard,Paper,15.343501448395784,1.0,1.0,0.7792301663195579,0.7068244924853256,1.0,Electronics,1.0,0.9,2.0,0.7083773719026945,0.8019982
Cardboard,Paper,15.343501448395784,1.0,1.0,0.7792301663195579,0.7068244924853256,1.0,Food & Beverage,0.9,0.4,0.5,0.7075012485071395,0.8019982
Cardboard,Paper,15.343501448395784,1.0,1.0,0.7792301663195579,0.7068244924853256,1.0,Cosmetics,0.7,0.8,0.3,0.7100252147506302,0.8019982
Cardboard,Paper,15.343501448395784,1.0,1.0,0.7792301663195579,0.7068244924853256,1.0,Pharma,1.0,0.9,0.1,0.7072567706834476,0.8019982
Cardboard,Paper,15.343501448395784,1.0,1.0,0.7792301663195579,0.7068244924853256,1.0,E-commerce,0.3,0.5,1.5,0.7083334886299579,0.8019982
Glass,Glass,38.29939953701556,0.0,1.0,1.0029657120500683,0.4813137457056596,0.5,Electronics,1.0,0.9,2.0,0.4832775975348117,0.9927666
Glass,Glass,38.29939953701556,0.0,1.0,1.0029657120500683,0.4813137457056596,0.5,Food & Beverage,0.9,0.4,0.5,0.4828649703034945,0.98815006
Glass,Glass,38.29939953701556,0.0,1.0,1.0029657120500683,0.4813137457056596,0.5,Cosmetics,0.7,0.8,0.3,0.4836703679006419,0.9927666
Glass,Glass,38.29939953701556,0.0,1.0,1.0029657120500683,0.4813137457056596,0.5,Pharma,1.0,0.9,0.1,0.4817065160714906,0.98815006
Glass,Glass,38.29939953701556,0.0,1.0,1.0029657120500683,0.4813137457056596,0.5,E-commerce,0.3,0.5,1.5,0.4844360517668156,0.9927666
Cardboard,Paper,14.769882484886212,1.0,1.0,0.8309531893731491,0.682272546929227,1.0,Electronics,1.0,0.9,2.0,0.6854164735781341,0.8011514
Cardboard,Paper,14.769882484886212,1.0,1.0,0.8309531893731491,0.682272546929227,1.0,Food & Beverage,0.9,0.4,0.5,0.6829373506205029,0.8011514
Cardboard,Paper,14.769882484886212,1.0,1.0,0.8309531893731491,0.682272546929227,1.0,Cosmetics,0.7,0.8,0.3,0.6819558780258751,0.8011514
Cardboard,Paper,14.769882484886212,1.0,1.0,0.8309531893731491,0.682272546929227,1.0,Pharma,1.0,0.9,0.1,0.6814268307472808,0.8011514
Cardboard,Paper,14.769882484886212,1.0,1.0,0.8309531893731491,0.682272546929227,1.0,E-commerce,0.3,0.5,1.5,0.6837319232427944,0.8011514
Glass,Glass,38.35883002895562,0.0,1.0,1.0058437295399325,0.518605095740004,0.5,Electronics,1.0,0.9,2.0,0.5179564541202745,0.99593145
Glass,Glass,38.35883002895562,0.0,1.0,1.0058437295399325,0.518605095740004,0.5,Food & Beverage,0.9,0.4,0.5,0.5178832796559122,0.99593145
Glass,Glass,38.35883002895562,0.0,1.0,1.0058437295399325,0.518605095740004,0.5,Cosmetics,0.7,0.8,0.3,0.5179344180014342,0.99593145
Glass,Glass,38.35883002895562,0.0,1.0,1.0058437295399325,0.518605095740004,0.5,Pharma,1.0,0.9,0.1,0.5159537627110792,0.99593145
Glass,Glass,38.35883002895562,0.0,1.0,1.0058437295399325,0.518605095740004,0.5,E-commerce,0.3,0.5,1.5,0.5184333280889794,0.99593145
Recycled PET,Recycled Plastic,55.79607026148127,0.0,1.0,1.248598164007354,2.115164782998439,0.5,Electronics,1.0,0.9,2.0,2.1127938831518294,1.2000455
Recycled PET,Recycled Plastic,55.79607026148127,0.0,1.0,1.248598164007354,2.115164782998439,0.5,Food & Beverage,0.9,0.4,0.5,2.114040828484878,1.2000455
Recycled PET,Recycled Plastic,55.79607026148127,0.0,1.0,1.248598164007354,2.115164782998439,0.5,Cosmetics,0.7,0.8,0.3,2.111198318901472,1.2000455
Recycled PET,Recycled Plastic,55.79607026148127,0.0,1.0,1.248598164007354,2.115164782998439,0.5,Pharma,1.0,0.9,0.1,2.112912762685328,1.2000455
Recycled PET,Recycled Plastic,55.79607026148127,0.0,1.0,1.248598164007354,2.115164782998439,0.5,E-commerce,0.3,0.5,1.5,2.115656501544865,1.2000455
Mushroom Packaging,Bio-composite,5.214075155068739,1.0,1.0,0.1978847668103688,4.067632917751953,1.0,Electronics,1.0,0.9,2.0,4.069138916135849,0.20205694
Mushroom Packaging,Bio-composite,5.214075155068739,1.0,1.0,0.1978847668103688,4.067632917751953,1.0,Food & Beverage,0.9,0.4,0.5,4.06816412637835,0.20205694
Mushroom Packaging,Bio-composite,5.214075155068739,1.0,1.0,0.1978847668103688,4.067632917751953,1.0,Cosmetics,0.7,0.8,0.3,4.060674808925367,0.20205694
Mushroom Packaging,Bio-composite,5.214075155068739,1.0,1.0,0.1978847668103688,4.067632917751953,1.0,Pharma,1.0,0.9,0.1,4.06769133608215,0.20205694
Mushroom Packaging,Bio-composite,5.214075155068739,1.0,1.0,0.1978847668103688,4.067632917751953,1.0,E-commerce,0.3,0.5,1.5,4.070586496189547,0.20174213
Glass,Glass,40.17459570535625,0.0,1.0,0.9716556792791676,0.5022600444469094,0.5,Electronics,1.0,0.9,2.0,0.50222930578255,1.005436
Glass,Glass,40.17459570535625,0.0,1.0,0.9716556792791676,0.5022600444469094,0.5,Food & Beverage,0.9,0.4,0.5,0.500954070935973,1.005436
Glass,Glass,40.17459570535625,0.0,1.0,0.9716556792791676,0.5022600444469094,0.5,Cosmetics,0.7,0.8,0.3,0.5012799413914646,1.005436
Glass,Glass,40.17459570535625,0.0,1.0,0.9716556792791676,0.5022600444469094,0.5,Pharma,1.0,0.9,0.1,0.5023261850986553,1.005436
Glass,Glass,40.17459570535625,0.0,1.0,0.9716556792791676,0.5022600444469094,0.5,E-commerce,0.3,0.5,1.5,0.5009993912564351,1.005436
Virgin PET,Plastic,57.82348180279615,0.0,0.9,2.473131811679297,1.8488985076247488,0.45,Electronics,1.0,0.9,2.0,1.8487388698914209,2.5424056
Virgin PET,Plastic,57.82348180279615,0.0,0.9,2.473131811679297,1.8488985076247488,0.45,Food & Beverage,0.9,0.4,0.5,1.847381159485472,2.5424056
Virgin PET,Plastic,57.82348180279615,0.0,0.9,2.473131811679297,1.8488985076247488,0.45,Cosmetics,0.7,0.8,0.3,1.8477458600347572,2.5424056
Virgin PET,Plastic,57.82348180279615,0.0,0.9,2.473131811679297,1.8488985076247488,0.45,Pharma,1.0,0.9,0.1,1.8488232312663475,2.5424056
Virgin PET,Plastic,57.82348180279615,0.0,0.9,2.473131811679297,1.8488985076247488,0.45,E-commerce,0.3,0.5,1.5,1.8482054465922817,2.5424056
Cardboard,Paper,14.61766852739514,1.0,1.0,0.8277141232010751,0.7341974892611199,1.0,Electronics,1.0,0.9,2.0,0.7306560700614426,0.80250335
Cardboard,Paper,14.61766852739514,1.0,1.0,0.8277141232010751,0.7341974892611199,1.0,Food & Beverage,0.9,0.4,0.5,0.7315075510353569,0.80431163
Cardboard,Paper,14.61766852739514,1.0,1.0,0.8277141232010751,0.7341974892611199,1.0,Cosmetics,0.7,0.8,0.3,0.7283750121819753,0.8014108
Cardboard,Paper,14.61766852739514,1.0,1.0,0.8277141232010751,0.7341974892611199,1.0,Pharma,1.0,0.9,0.1,0.7267641448191526,0.8014108
Cardboard,Paper,14.61766852739514,1.0,1.0,0.8277141232010751,0.7341974892611199,1.0,E-commerce,0.3,0.5,1.5,0.7321142567703963,0.80431163
Virgin PET,Plastic,59.94848602466757,0.0,0.9,2.424823229322727,1.8803846560808768,0.45,Electronics,1.0,0.9,2.0,1.8745154169040048,2.4802437
Virgin PET,Plastic,59.94848602466757,0.0,0.9,2.424823229322727,1.8803846560808768,0.45,Food & Beverage,0.9,0.4,0.5,1.8786389315958452,2.4177473
Virgin PET,Plastic,59.94848602466757,0.0,0.9,2.424823229322727,1.8803846560808768,0.45,Cosmetics,0.7,0.8,0.3,1.8758592943146288,2.4802437
Virgin PET,Plastic,59.94848602466757,0.0,0.9,2.424823229322727,1.8803846560808768,0.45,Pharma,1.0,0.9,0.1,1.8770750045517333,2.4177473
Virgin PET,Plastic,59.94848602466757,0.0,0.9,2.424823229322727,1.8803846560808768,0.45,E-commerce,0.3,0.5,1.5,1.8749627098127235,2.4802437
Recycled PET,Recycled Plastic,57.32064458014744,0.0,1.0,1.1800907228659827,2.046412385298443,0.5,Electronics,1.0,0.9,2.0,2.048759271681457,1.2087572
Recycled PET,Recycled Plastic,57.32064458014744,0.0,1.0,1.1800907228659827,2.046412385298443,0.5,Food & Beverage,0.9,0.4,0.5,2.04943959030082,1.2087572
Recycled PET,Recycled Plastic,57.32064458014744,0.0,1.0,1.1800907228659827,2.046412385298443,0.5,Cosmetics,0.7,0.8,0.3,2.0514268939738614,1.2087572
Recycled PET,Recycled Plastic,57.32064458014744,0.0,1.0,1.1800907228659827,2.046412385298443,0.5,Pharma,1.0,0.9,0.1,2.052941249110119,1.2087572
Recycled PET,Recycled Plastic,57.32064458014744,0.0,1.0,1.1800907228659827,2.046412385298443,0.5,E-commerce,0.3,0.5,1.5,2.050861446451455,1.2087572
Glass,Glass,38.76013525865963,0.0,1.0,1.0448713726360794,0.5043871040911381,0.5,Electronics,1.0,0.9,2.0,0.5041034173079169,1.005739
Glass,Glass,38.76013525865963,0.0,1.0,1.0448713726360794,0.5043871040911381,0.5,Food & Beverage,0.9,0.4,0.5,0.5044491076642883,1.005739
Glass,Glass,38.76013525865963,0.0,1.0,1.0448713726360794,0.5043871040911381,0.5,Cosmetics,0.7,0.8,0.3,0.5043008076811674,1.005739
Glass,Glass,38.76013525865963,0.0,1.0,1.0448713726360794,0.5043871040911381,0.5,Pharma,1.0,0.9,0.1,0.5035613500065819,1.005739
Glass,Glass,38.76013525865963,0.0,1.0,1.0448713726360794,0.5043871040911381,0.5,E-commerce,0.3,0.5,1.5,0.5045909510558986,1.005739
Glass,Glass,38.215261415662674,0.0,1.0,0.9717046649396174,0.4880095949869964,0.5,Electronics,1.0,0.9,2.0,0.4891016697764952,0.9927666
Glass,Glass,38.215261415662674,0.0,1.0,0.9717046649396174,0.4880095949869964,0.5,Food & Beverage,0.9,0.4,0.5,0.4887858816898503,0.9927666
Glass,Glass,38.215261415662674,0.0,1.0,0.9717046649396174,0.4880095949869964,0.5,Cosmetics,0.7,0.8,0.3,0.4884619531759418,0.9927666
Glass,Glass,38.215261415662674,0.0,1.0,0.9717046649396174,0.4880095949869964,0.5,Pharma,1.0,0.9,0.1,0.4882981055598792,0.9927666
Glass,Glass,38.215261415662674,0.0,1.0,0.9717046649396174,0.4880095949869964,0.5,E-commerce,0.3,0.5,1.5,0.4902686506616775,0.9927666
Virgin PET,Plastic,57.22688246209404,0.0,0.9,2.597456111210243,1.863406741016011,0.45,Electronics,1.0,0.9,2.0,1.85221895015272,2.5353725
Virgin PET,Plastic,57.22688246209404,0.0,0.9,2.597456111210243,1.863406741016011,0.45,Food & Beverage,0.9,0.4,0.5,1.8618725126969475,2.5402508
Virgin PET,Plastic,57.22688246209404,0.0,0.9,2.597456111210243,1.863406741016011,0.45,Cosmetics,0.7,0.8,0.3,1.858594954391564,2.5402508
Virgin PET,Plastic,57.22688246209404,0.0,0.9,2.597456111210243,1.863406741016011,0.45,Pharma,1.0,0.9,0.1,1.8508011046400883,2.5353725
Virgin PET,Plastic,57.22688246209404,0.0,0.9,2.597456111210243,1.863406741016011,0.45,E-commerce,0.3,0.5,1.5,1.85176420462057,2.5353725
Cardboard,Paper,15.472561122811296,1.0,1.0,0.7728166389931765,0.6791834688791287,1.0,Electronics,1.0,0.9,2.0,0.6801446854543652,0.8011514
Cardboard,Paper,15.472561122811296,1.0,1.0,0.7728166389931765,0.6791834688791287,1.0,Food & Beverage,0.9,0.4,0.5,0.6803526840406059,0.8011514
Cardboard,Paper,15.472561122811296,1.0,1.0,0.7728166389931765,0.6791834688791287,1.0,Cosmetics,0.7,0.8,0.3,0.679858121675064,0.8011514
Cardboard,Paper,15.472561122811296,1.0,1.0,0.7728166389931765,0.6791834688791287,1.0,Pharma,1.0,0.9,0.1,0.6803526840406059,0.8011514
Cardboard,Paper,15.472561122811296,1.0,1.0,0.7728166389931765,0.6791834688791287,1.0,E-commerce,0.3,0.5,1.5,0.6804484428715064,0.8011514
Cardboard,Paper,14.363966602020714,1.0,1.0,0.798338382942668,0.7329119991065507,1.0,Electronics,1.0,0.9,2.0,0.7318612374894121,0.80431163
Cardboard,Paper,14.363966602020714,1.0,1.0,0.798338382942668,0.7329119991065507,1.0,Food & Beverage,0.9,0.4,0.5,0.7304092244742358,0.80250335
Cardboard,Paper,14.363966602020714,1.0,1.0,0.798338382942668,0.7329119991065507,1.0,Cosmetics,0.7,0.8,0.3,0.7303180383285535,0.80250335
Cardboard,Paper,14.363966602020714,1.0,1.0,0.798338382942668,0.7329119991065507,1.0,Pharma,1.0,0.9,0.1,0.7306003235488471,0.80250335
Cardboard,Paper,14.363966602020714,1.0,1.0,0.798338382942668,0.7329119991065507,1.0,E-commerce,0.3,0.5,1.5,0.7322815421362671,0.80431163
Virgin PET,Plastic,62.96139190184039,0.0,0.9,2.59998569568922,1.7805064220613294,0.45,Electronics,1.0,0.9,2.0,1.784260125123492,2.5564218
Virgin PET,Plastic,62.96139190184039,0.0,0.9,2.59998569568922,1.7805064220613294,0.45,Food & Beverage,0.9,0.4,0.5,1.7844577748580024,2.5564218
Virgin PET,Plastic,62.96139190184039,0.0,0.9,2.59998569568922,1.7805064220613294,0.45,Cosmetics,0.7,0.8,0.3,1.7820205943510223,2.5564218
Virgin PET,Plastic,62.96139190184039,0.0,0.9,2.59998569568922,1.7805064220613294,0.45,Pharma,1.0,0.9,0.1,1.7841269294552862,2.5564218
Virgin PET,Plastic,62.96139190184039,0.0,0.9,2.59998569568922,1.7805064220613294,0.45,E-commerce,0.3,0.5,1.5,1.783158609945539,2.5564218
Glass,Glass,40.14771564889589,0.0,1.0,0.982178412373357,0.4842507131544326,0.5,Electronics,1.0,0.9,2.0,0.4865378755378415,1.0019125
Glass,Glass,40.14771564889589,0.0,1.0,0.982178412373357,0.4842507131544326,0.5,Food & Beverage,0.9,0.4,0.5,0.485622827317114,1.0019125
Glass,Glass,40.14771564889589,0.0,1.0,0.982178412373357,0.4842507131544326,0.5,Cosmetics,0.7,0.8,0.3,0.4859830139429635,1.0019125
Glass,Glass,40.14771564889589,0.0,1.0,0.982178412373357,0.4842507131544326,0.5,Pharma,1.0,0.9,0.1,0.4880755013573449,1.0019125
Glass,Glass,40.14771564889589,0.0,1.0,0.982178412373357,0.4842507131544326,0.5,E-commerce,0.3,0.5,1.5,0.4855113663449048,1.0019125
Recycled PET,Recycled Plastic,56.7678853007038,0.0,1.0,1.1843034940794055,2.089232816709929,0.5,Electronics,1.0,0.9,2.0,2.07872786891887,1.2056971
Recycled PET,Recycled Plastic,56.7678853007038,0.0,1.0,1.1843034940794055,2.089232816709929,0.5,Food & Beverage,0.9,0.4,0.5,2.076357897886342,1.2087572
Recycled PET,Recycled Plastic,56.7678853007038,0.0,1.0,1.1843034940794055,2.089232816709929,0.5,Cosmetics,0.7,0.8,0.3,2.0824463618408897,1.2056971
Recycled PET,Recycled Plastic,56.7678853007038,0.0,1.0,1.1843034940794055,2.089232816709929,0.5,Pharma,1.0,0.9,0.1,2.078162562340897,1.2087572
Recycled PET,Recycled Plastic,56.7678853007038,0.0,1.0,1.1843034940794055,2.089232816709929,0.5,E-commerce,0.3,0.5,1.5,2.084488009795238,1.2056971
Glass,Glass,41.78899525301744,0.0,1.0,1.0346177326561816,0.4947113451301105,0.5,Electronics,1.0,0.9,2.0,0.4947392951847425,1.022153
Glass,Glass,41.78899525301744,0.0,1.0,1.0346177326561816,0.4947113451301105,0.5,Food & Beverage,0.9,0.4,0.5,0.4949816841735288,1.022153
Glass,Glass,41.78899525301744,0.0,1.0,1.0346177326561816,0.4947113451301105,0.5,Cosmetics,0.7,0.8,0.3,0.4947366601029426,1.022153
Glass,Glass,41.78899525301744,0.0,1.0,1.0346177326561816,0.4947113451301105,0.5,Pharma,1.0,0.9,0.1,0.4948267731174152,1.022153
Glass,Glass,41.78899525301744,0.0,1.0,1.0346177326561816,0.4947113451301105,0.5,E-commerce,0.3,0.5,1.5,0.4954859004106795,1.022153
Aluminum,Metal,197.82935996262108,0.0,1.0,12.3473991083149,2.557554361271269,0.5,Electronics,1.0,0.9,2.0,2.551349683300251,12.303952
Aluminum,Metal,197.82935996262108,0.0,1.0,12.3473991083149,2.557554361271269,0.5,Food & Beverage,0.9,0.4,0.5,2.549716242692636,12.303952
Aluminum,Metal,197.82935996262108,0.0,1.0,12.3473991083149,2.557554361271269,0.5,Cosmetics,0.7,0.8,0.3,2.548326549762246,12.301577
Aluminum,Metal,197.82935996262108,0.0,1.0,12.3473991083149,2.557554361271269,0.5,Pharma,1.0,0.9,0.1,2.5500103160080823,12.303952
Aluminum,Metal,197.82935996262108,0.0,1.0,12.3473991083149,2.557554361271269,0.5,E-commerce,0.3,0.5,1.5,2.5514000089384736,12.303952
Glass,Glass,38.80088074989298,0.0,1.0,0.9974445009633256,0.4753727666180261,0.5,Electronics,1.0,0.9,2.0,0.4787831134064882,0.99505895
Glass,Glass,38.80088074989298,0.0,1.0,0.9974445009633256,0.4753727666180261,0.5,Food & Beverage,0.9,0.4,0.5,0.4785922576943402,0.99505895
Glass,Glass,38.80088074989298,0.0,1.0,0.9974445009633256,0.4753727666180261,0.5,Cosmetics,0.7,0.8,0.3,0.4782664768881907,0.99505895
Glass,Glass,38.80088074989298,0.0,1.0,0.9974445009633256,0.4753727666180261,0.5,Pharma,1.0,0.9,0.1,0.4779409791006374,0.99505895
Glass,Glass,38.80088074989298,0.0,1.0,0.9974445009633256,0.4753727666180261,0.5,E-commerce,0.3,0.5,1.5,0.4777024577956151,0.99505895
Aluminum,Metal,197.4451836687331,0.0,1.0,12.240317988619047,2.5971947819039825,0.5,Electronics,1.0,0.9,2.0,2.563139137695479,12.179176
Aluminum,Metal,197.4451836687331,0.0,1.0,12.240317988619047,2.5971947819039825,0.5,Food & Beverage,0.9,0.4,0.5,2.576103385966333,12.21464
Aluminum,Metal,197.4451836687331,0.0,1.0,12.240317988619047,2.5971947819039825,0.5,Cosmetics,0.7,0.8,0.3,2.563510639871869,12.179176
Aluminum,Metal,197.4451836687331,0.0,1.0,12.240317988619047,2.5971947819039825,0.5,Pharma,1.0,0.9,0.1,2.5589045928501823,12.179176
Aluminum,Metal,197.4451836687331,0.0,1.0,12.240317988619047,2.5971947819039825,0.5,E-commerce,0.3,0.5,1.5,2.568819638002823,12.21464
Glass,Glass,39.762011744721455,0.0,1.0,0.9768152002893942,0.4895913814311234,0.5,Electronics,1.0,0.9,2.0,0.4936100174347234,1.0019125
Glass,Glass,39.762011744721455,0.0,1.0,0.9768152002893942,0.4895913814311234,0.5,Food & Beverage,0.9,0.4,0.5,0.4910266085752666,1.0019125
Glass,Glass,39.762011744721455,0.0,1.0,0.9768152002893942,0.4895913814311234,0.5,Cosmetics,0.7,0.8,0.3,0.493657214456016,1.0019125
Glass,Glass,39.762011744721455,0.0,1.0,0.9768152002893942,0.4895913814311234,0.5,Pharma,1.0,0.9,0.1,0.4962406233154729,1.0079757
Glass,Glass,39.762011744721455,0.0,1.0,0.9768152002893942,0.4895913814311234,0.5,E-commerce,0.3,0.5,1.5,0.4916396632099568,1.0019125
Cardboard,Paper,15.524956702585058,1.0,1.0,0.8136935428320398,0.6690516985466379,1.0,Electronics,1.0,0.9,2.0,0.6696033378709849,0.81061214
Cardboard,Paper,15.524956702585058,1.0,1.0,0.8136935428320398,0.6690516985466379,1.0,Food & Beverage,0.9,0.4,0.5,0.6702914413018286,0.81061214
Cardboard,Paper,15.524956702585058,1.0,1.0,0.8136935428320398,0.6690516985466379,1.0,Cosmetics,0.7,0.8,0.3,0.6697666615727235,0.81061214
Cardboard,Paper,15.524956702585058,1.0,1.0,0.8136935428320398,0.6690516985466379,1.0,Pharma,1.0,0.9,0.1,0.6696653320282258,0.81061214
Cardboard,Paper,15.524956702585058,1.0,1.0,0.8136935428320398,0.6690516985466379,1.0,E-commerce,0.3,0.5,1.5,0.6700198639052054,0.81061214
Glass,Glass,40.7129923786573,0.0,1.0,1.0038128796765424,0.5044934938512609,0.5,Electronics,1.0,0.9,2.0,0.5050090051654332,1.005436
Glass,Glass,40.7129923786573,0.0,1.0,1.0038128796765424,0.5044934938512609,0.5,Food & Beverage,0.9,0.4,0.5,0.5064413472271384,1.005436
Glass,Glass,40.7129923786573,0.0,1.0,1.0038128796765424,0.5044934938512609,0.5,Cosmetics,0.7,0.8,0.3,0.5052315600916666,1.005436
Glass,Glass,40.7129923786573,0.0,1.0,1.0038128796765424,0.5044934938512609,0.5,Pharma,1.0,0.9,0.1,0.5050020274442897,1.005436
Glass,Glass,40.7129923786573,0.0,1.0,1.0038128796765424,0.5044934938512609,0.5,E-commerce,0.3,0.5,1.5,0.5045605114546238,1.005436
Mushroom Packaging,Bio-composite,5.230723941902715,1.0,1.0,0.2088027556981774,3.995314038909175,1.0,Electronics,1.0,0.9,2.0,3.9926964830870655,0.20551544
Mushroom Packaging,Bio-composite,5.230723941902715,1.0,1.0,0.2088027556981774,3.995314038909175,1.0,Food & Beverage,0.9,0.4,0.5,3.993487392702922,0.20551544
Mushroom Packaging,Bio-composite,5.230723941902715,1.0,1.0,0.2088027556981774,3.995314038909175,1.0,Cosmetics,0.7,0.8,0.3,3.990321509611665,0.20551544
Mushroom Packaging,Bio-composite,5.230723941902715,1.0,1.0,0.2088027556981774,3.995314038909175,1.0,Pharma,1.0,0.9,0.1,3.991189035695207,0.20551544
Mushroom Packaging,Bio-composite,5.230723941902715,1.0,1.0,0.2088027556981774,3.995314038909175,1.0,E-commerce,0.3,0.5,1.5,3.992365125167317,0.20551544
Cardboard,Paper,15.2584249677393,1.0,1.0,0.7805791913723814,0.7348199348430617,1.0,Electronics,1.0,0.9,2.0,0.728441022920041,0.8014108
Cardboard,Paper,15.2584249677393,1.0,1.0,0.7805791913723814,0.7348199348430617,1.0,Food & Beverage,0.9,0.4,0.5,0.7248145962076723,0.7998992
Cardboard,Paper,15.2584249677393,1.0,1.0,0.7805791913723814,0.7348199348430617,1.0,Cosmetics,0.7,0.8,0.3,0.727272002381978,0.8014108
Cardboard,Paper,15.2584249677393,1.0,1.0,0.7805791913723814,0.7348199348430617,1.0,Pharma,1.0,0.9,0.1,0.728496715655561,0.8014108
Cardboard,Paper,15.2584249677393,1.0,1.0,0.7805791913723814,0.7348199348430617,1.0,E-commerce,0.3,0.5,1.5,0.7266989743370467,0.8014108
