material_id,material_name,material_type,recommended_product_category,max_weight_capacity_kg,moisture_resistance_level,suitable_for_fragile,suitable_for_liquid,suitable_for_moisture_sensitive,suitable_for_temperature_sensitive,recyclable_percent,biodegradable_days,co2_per_kg,cost_per_kg_inr,suitability_score,strength_rating_per_kg
998,Steel Can Variant 163-5,Steel Can,Apparel & Fashion,41.0,1,False,False,False,False,94,-1,7.231,242.07,0.553,8.8
999,Steel Can Variant 163-6,Steel Can,Cosmetics & Beauty,44.6,5,False,True,False,False,82,-1,8.701,387.24,0.482,8.2
1000,Steel Can Variant 163-7,Steel Can,Electronics,22.9,2,False,False,False,False,96,-1,4.421,201.11,0.52,5.5
1001,PET Plastic Variant 164-1,PET Plastic,Home & Living,8.2,1,True,False,False,True,59,-1,3.553,138.34,0.347,1.0
1002,PET Plastic Variant 164-2,PET Plastic,Food & Beverages,38.1,2,False,False,True,True,53,-1,3.246,101.9,0.507,8.9
1003,PET Plastic Variant 164-3,PET Plastic,Pharmaceuticals,29.4,1,True,False,True,False,19,-1,3.483,189.87,0.315,6.1
1004,PET Plastic Variant 164-4,PET Plastic,Electronics,14.7,5,True,True,True,False,48,-1,3.678,193.41,0.336,3.0
1005,PET Plastic Variant 164-5,PET Plastic,Pharmaceuticals,5.4,2,True,False,False,True,10,-1,3.423,130.19,0.217,1.6
1006,PET Plastic Variant 164-6,PET Plastic,Pharmaceuticals,39.4,2,True,True,False,False,55,-1,3.094,101.29,0.47,6.6
1007,PET Plastic Variant 164-7,PET Plastic,Cosmetics & Beauty,6.9,4,True,True,False,False,30,-1,4.33,168.39,0.241,1.0
1008,PET Plastic Variant 164-8,PET Plastic,Electronics,21.9,2,False,False,False,False,54,-1,2.026,234.72,0.377,2.8
1009,Molded Pulp Variant 165-1,Molded Pulp,Electronics,20.3,3,False,True,False,True,70,273,1.135,77.0,0.608,7.2
1010,Molded Pulp Variant 165-2,Molded Pulp,Industrial Goods,43.8,4,True,False,True,True,80,249,1.515,67.72,0.677,9.9
1011,Molded Pulp Variant 165-3,Molded Pulp,Apparel & Fashion,49.2,1,False,True,False,True,64,89,1.163,61.85,0.654,10.0
1012,Molded Pulp Variant 165-4,Molded Pulp,Cosmetics & Beauty,22.5,4,False,False,True,False,89,98,0.908,51.99,0.64,4.2
1013,Molded Pulp Variant 165-5,Molded Pulp,Pharmaceuticals,6.6,3,True,True,False,False,79,155,1.856,40.66,0.504,1.0
1014,Molded Pulp Variant 165-6,Molded Pulp,Industrial Goods,47.4,2,True,False,True,False,61,291,1.824,57.92,0.616,10.0
1015,Molded Pulp Variant 165-7,Molded Pulp,Apparel & Fashion,16.0,1,True,False,True,False,73,207,1.934,63.65,0.511,3.4
1016,Recycled Paper Variant 166-1,Recycled Paper,Pharmaceuticals,24.2,5,True,False,False,False,74,112,1.727,91.19,0.507,3.5
1017,Recycled Paper Variant 166-2,Recycled Paper,Food & Beverages,1.6,5,True,False,False,True,88,204,1.356,80.23,0.522,1.0
1018,Recycled Paper Variant 166-3,Recycled Paper,Food & Beverages,29.9,3,True,True,True,True,71,134,1.942,69.05,0.567,6.7
1019,Recycled Paper Variant 166-4,Recycled Paper,Home & Living,8.1,5,False,False,True,False,82,138,1.962,102.56,0.512,3.3
1020,Recycled Paper Variant 166-5,Recycled Paper,Industrial Goods,2.8,2,True,False,True,True,97,220,1.105,84.63,0.562,1.0
1021,Recycled Paper Variant 166-6,Recycled Paper,Cosmetics & Beauty,11.7,2,False,False,False,False,77,103,1.176,70.68,0.528,2.1
1022,Recycled Paper Variant 166-7,Recycled Paper,Industrial Goods,1.9,2,True,False,True,False,90,346,0.813,72.55,0.591,2.0
1023,Recycled Paper Variant 167-1,Recycled Paper,Pharmaceuticals,33.0,5,True,False,True,False,99,180,1.309,117.64,0.643,6.2
1024,Recycled Paper Variant 167-2,Recycled Paper,Industrial Goods,3.6,5,False,False,False,False,69,289,0.919,45.82,0.52,1.0
1025,Recycled Paper Variant 167-3,Recycled Paper,Pharmaceuticals,16.0,1,True,False,False,False,99,248,0.809,93.9,0.656,4.5
1026,Recycled Paper Variant 167-4,Recycled Paper,Home & Living,10.4,4,False,True,False,False,74,96,0.941,47.91,0.556,2.2
1027,Recycled Paper Variant 167-5,Recycled Paper,Cosmetics & Beauty,48.0,1,True,False,False,False,98,160,1.578,74.46,0.725,10.0
1028,Recycled Paper Variant 167-6,Recycled Paper,Food & Beverages,12.3,4,False,False,True,True,84,91,1.607,66.91,0.513,1.3
1029,Wooden Crate Variant 168-1,Wooden Crate,Electronics,7.5,2,True,False,True,True,74,762,2.15,174.03,0.41,1.0
1030,Wooden Crate Variant 168-2,Wooden Crate,Home & Living,21.5,5,False,True,False,True,39,401,1.965,171.33,0.39,4.9
1031,Wooden Crate Variant 168-3,Wooden Crate,Electronics,15.4,2,False,True,True,False,51,499,2.995,163.64,0.346,2.1
1032,Wooden Crate Variant 168-4,Wooden Crate,Apparel & Fashion,26.2,2,False,True,True,True,72,874,2.71,151.79,0.48,5.2
1033,Wooden Crate Variant 168-5,Wooden Crate,Industrial Goods,37.3,4,True,False,False,False,45,675,2.425,176.48,0.477,9.1
1034,Wooden Crate Variant 168-6,Wooden Crate,Industrial Goods,17.5,3,False,False,False,False,49,761,1.252,188.15,0.406,2.8
1035,Wooden Crate Variant 168-7,Wooden Crate,Food & Beverages,42.7,4,False,False,False,True,87,674,1.603,135.47,0.613,7.6
1036,Wooden Crate Variant 168-8,Wooden Crate,Apparel & Fashion,3.1,4,False,False,True,False,74,423,2.214,161.5,0.412,1.0
1037,Recycled Paper Variant 169-1,Recycled Paper,Electronics,43.2,5,True,True,True,True,74,106,1.131,100.35,0.657,9.7
1038,Recycled Paper Variant 169-2,Recycled Paper,Pharmaceuticals,5.3,4,False,True,False,False,73,215,0.828,80.13,0.514,1.0
1039,Recycled Paper Variant 169-3,Recycled Paper,Industrial Goods,37.3,2,False,False,True,False,81,330,1.847,63.55,0.615,7.2
1040,Recycled Paper Variant 169-4,Recycled Paper,Industrial Goods,26.2,1,False,True,False,True,68,166,1.644,44.38,0.6,7.2
1041,Recycled Paper Variant 169-5,Recycled Paper,Pharmaceuticals,32.2,3,True,True,True,False,84,145,1.186,102.86,0.602,5.7
1042,Recycled Paper Variant 169-6,Recycled Paper,Electronics,46.0,1,True,True,True,True,72,197,1.383,100.84,0.611,8.5
1043,Recycled Paper Variant 169-7,Recycled Paper,Cosmetics & Beauty,21.5,2,True,True,True,False,76,91,1.406,105.8,0.556,5.3
1044,HDPE Plastic Variant 170-1,HDPE Plastic,Electronics,44.4,2,True,True,False,True,19,-1,3.252,161.0,0.396,9.6
1045,HDPE Plastic Variant 170-2,HDPE Plastic,Electronics,38.3,5,False,False,False,True,30,-1,4.284,242.69,0.373,8.4
1046,HDPE Plastic Variant 170-3,HDPE Plastic,Food & Beverages,3.1,3,False,False,True,True,22,-1,2.582,123.12,0.259,1.0
1047,HDPE Plastic Variant 170-4,HDPE Plastic,Pharmaceuticals,2.8,3,False,False,True,True,29,-1,4.032,145.16,0.248,1.0
1048,HDPE Plastic Variant 170-5,HDPE Plastic,Electronics,38.0,1,True,False,True,False,21,-1,4.213,238.36,0.3,6.0
1049,HDPE Plastic Variant 170-6,HDPE Plastic,Food & Beverages,9.2,3,False,False,True,True,32,-1,3.59,123.74,0.271,1.0
1050,Aluminum Foil Variant 171-1,Aluminum Foil,Cosmetics & Beauty,49.8,1,False,False,True,False,95,-1,5.344,245.98,0.588,9.9
1051,Aluminum Foil Variant 171-2,Aluminum Foil,Apparel & Fashion,7.6,5,True,True,True,False,97,-1,4.967,393.48,0.468,4.3
1052,Aluminum Foil Variant 171-3,Aluminum Foil,Apparel & Fashion,28.5,1,True,False,True,True,100,-1,8.026,376.04,0.483,5.4
1053,Aluminum Foil Variant 171-4,Aluminum Foil,Home & Living,44.1,1,False,True,True,False,94,-1,5.22,160.7,0.575,8.4
1054,Aluminum Foil Variant 171-5,Aluminum Foil,Cosmetics & Beauty,27.1,5,True,False,False,False,95,-1,8.196,352.55,0.478,5.8
1055,Aluminum Foil Variant 171-6,Aluminum Foil,Home & Living,26.0,5,True,False,False,False,97,-1,4.051,163.05,0.57,7.2
1056,HDPE Plastic Variant 172-1,HDPE Plastic,Apparel & Fashion,1.4,2,True,True,False,True,14,-1,2.4,106.8,0.247,1.0
1057,HDPE Plastic Variant 172-2,HDPE Plastic,Electronics,11.7,5,False,False,False,False,53,-1,4.116,167.69,0.312,1.0
1058,HDPE Plastic Variant 172-3,HDPE Plastic,Home & Living,36.9,3,True,False,True,False,35,-1,3.95,259.55,0.405,9.2
1059,HDPE Plastic Variant 172-4,HDPE Plastic,Pharmaceuticals,14.6,5,False,True,False,True,17,-1,2.555,230.63,0.246,2.5
1060,HDPE Plastic Variant 172-5,HDPE Plastic,Cosmetics & Beauty,38.9,4,True,False,False,False,30,-1,2.327,228.95,0.389,7.4
1061,Paper Cushioning Variant 173-1,Paper Cushioning,Cosmetics & Beauty,12.9,2,False,False,False,False,64,105,1.007,47.47,0.541,3.2
1062,Paper Cushioning Variant 173-2,Paper Cushioning,Home & Living,30.1,1,False,True,False,False,89,180,1.146,117.88,0.627,6.4
1063,Paper Cushioning Variant 173-3,Paper Cushioning,Apparel & Fashion,44.2,2,False,False,False,False,84,248,1.649,106.23,0.626,8.2
1064,Paper Cushioning Variant 173-4,Paper Cushioning,Apparel & Fashion,29.6,3,True,True,False,False,79,203,1.198,71.84,0.626,6.8
1065,Paper Cushioning Variant 173-5,Paper Cushioning,Cosmetics & Beauty,41.5,4,True,False,True,True,63,264,0.943,77.7,0.63,8.7
1066,Starch-based Bioplastic Variant 174-1,Starch-based Bioplastic,Food & Beverages,48.0,4,True,False,True,False,44,602,1.649,174.79,0.496,8.9
1067,Starch-based Bioplastic Variant 174-2,Starch-based Bioplastic,Industrial Goods,15.5,3,True,False,False,False,73,414,2.492,341.46,0.418,3.4
1068,Starch-based Bioplastic Variant 174-3,Starch-based Bioplastic,Electronics,12.1,4,False,False,False,False,47,227,0.882,172.96,0.464,4.5
1069,Starch-based Bioplastic Variant 174-4,Starch-based Bioplastic,Pharmaceuticals,12.9,5,False,True,True,True,43,559,1.809,321.33,0.327,2.2
1070,Starch-based Bioplastic Variant 174-5,Starch-based Bioplastic,Cosmetics & Beauty,37.4,5,True,True,False,False,60,321,0.954,246.87,0.573,9.1
1071,Starch-based Bioplastic Variant 174-6,Starch-based Bioplastic,Food & Beverages,12.7,5,False,True,True,True,51,585,0.834,286.78,0.402,1.7
1072,Starch-based Bioplastic Variant 174-7,Starch-based Bioplastic,Industrial Goods,42.4,3,False,False,False,False,31,579,2.24,343.56,0.393,8.1
1073,Bubble Wrap Variant 175-1,Bubble Wrap,Electronics,10.6,5,True,False,True,True,31,786,2.868,145.82,0.288,1.8
1074,Bubble Wrap Variant 175-2,Bubble Wrap,Cosmetics & Beauty,43.2,1,False,False,True,True,37,402,1.321,170.47,0.492,8.9
1075,Bubble Wrap Variant 175-3,Bubble Wrap,Food & Beverages,29.9,3,True,False,False,True,54,335,1.24,191.23,0.493,6.4
1076,Bubble Wrap Variant 175-4,Bubble Wrap,Home & Living,38.9,3,True,True,False,False,60,768,1.987,243.17,0.491,7.6
1077,Bubble Wrap Variant 175-5,Bubble Wrap,Food & Beverages,42.5,1,True,True,True,False,47,195,3.923,225.34,0.429,8.3
1078,Glass Bottle Variant 176-1,Glass Bottle,Cosmetics & Beauty,4.0,4,True,True,False,True,80,-1,3.014,100.64,0.442,1.4
1079,Glass Bottle Variant 176-2,Glass Bottle,Pharmaceuticals,44.0,3,True,False,False,True,90,-1,2.953,114.4,0.585,7.3
1080,Glass Bottle Variant 176-3,Glass Bottle,Food & Beverages,20.4,3,False,True,True,True,86,-1,2.953,167.9,0.517,5.4
1081,Glass Bottle Variant 176-4,Glass Bottle,Apparel & Fashion,20.8,4,True,True,False,False,88,-1,1.564,82.75,0.58,4.5
1082,Glass Bottle Variant 176-5,Glass Bottle,Cosmetics & Beauty,20.7,1,False,True,False,True,88,-1,3.251,108.52,0.54,5.5
1083,Glass Bottle Variant 176-6,Glass Bottle,Pharmaceuticals,27.8,1,False,True,False,False,82,-1,2.755,94.67,0.517,4.4
1084,Wooden Crate Variant 177-1,Wooden Crate,Apparel & Fashion,31.0,5,True,True,True,False,47,376,2.746,101.27,0.432,5.6
1085,Wooden Crate Variant 177-2,Wooden Crate,Cosmetics & Beauty,33.3,5,True,True,True,False,30,520,2.908,196.19,0.344,5.5
1086,Wooden Crate Variant 177-3,Wooden Crate,Home & Living,46.7,1,True,True,False,False,75,302,1.599,185.32,0.611,10.0
1087,Wooden Crate Variant 177-4,Wooden Crate,Food & Beverages,8.6,2,False,True,False,False,33,364,1.227,112.9,0.408,4.0
1088,Air Cushion Film Variant 178-1,Air Cushion Film,Industrial Goods,18.0,4,False,True,False,False,39,831,1.526,193.93,0.362,2.9
1089,Air Cushion Film Variant 178-2,Air Cushion Film,Food & Beverages,32.8,2,False,False,False,False,76,937,1.883,181.34,0.549,7.3
1090,Air Cushion Film Variant 178-3,Air Cushion Film,Electronics,4.8,2,False,False,False,False,43,993,2.842,138.45,0.311,1.0
1091,Air Cushion Film Variant 178-4,Air Cushion Film,Pharmaceuticals,37.9,1,True,True,True,True,88,768,2.176,152.19,0.612,8.7
1092,Air Cushion Film Variant 178-5,Air Cushion Film,Industrial Goods,40.7,4,False,False,False,False,32,966,2.917,237.05,0.402,8.5
1093,Air Cushion Film Variant 178-6,Air Cushion Film,Cosmetics & Beauty,3.9,5,False,True,False,False,66,819,3.908,237.09,0.338,1.0
1094,Starch-based Bioplastic Variant 179-1,Starch-based Bioplastic,Home & Living,9.6,5,False,True,True,False,31,694,1.195,220.37,0.312,1.0
1095,Starch-based Bioplastic Variant 179-2,Starch-based Bioplastic,Pharmaceuticals,25.9,3,False,False,False,True,44,464,0.97,243.34,0.407,3.2
1096,Starch-based Bioplastic Variant 179-3,Starch-based Bioplastic,Industrial Goods,19.6,4,True,False,True,False,54,234,1.161,172.26,0.464,4.5
1097,Starch-based Bioplastic Variant 179-4,Starch-based Bioplastic,Pharmaceuticals,48.5,5,True,False,True,True,68,396,2.156,257.01,0.555,10.0
1098,Paperboard Variant 180-1,Paperboard,Industrial Goods,16.4,4,False,False,False,False,69,286,1.732,47.98,0.532,4.0
1099,Paperboard Variant 180-2,Paperboard,Cosmetics & Beauty,2.9,2,False,False,False,True,68,134,1.576,115.6,0.433,1.0
1100,Paperboard Variant 180-3,Paperboard,Pharmaceuticals,36.7,4,True,True,False,False,89,305,1.865,70.37,0.637,7.4
1101,Paperboard Variant 180-4,Paperboard,Food & Beverages,31.6,2,True,False,False,False,64,211,1.169,64.93,0.59,6.9
1102,Paperboard Variant 180-5,Paperboard,Pharmaceuticals,24.0,4,True,False,False,True,67,337,1.221,94.37,0.533,4.7
1103,Paperboard Variant 180-6,Paperboard,Pharmaceuticals,34.5,5,True,True,True,False,61,337,1.041,86.99,0.585,7.4
1104,Paperboard Variant 180-7,Paperboard,Apparel & Fashion,39.4,2,False,True,True,True,92,174,1.026,48.45,0.715,7.8
1105,Paperboard Variant 180-8,Paperboard,Home & Living,39.9,5,False,True,True,False,91,279,0.862,40.45,0.763,9.3
1106,Aluminum Foil Variant 181-1,Aluminum Foil,Industrial Goods,45.5,3,True,True,False,True,98,-1,7.951,270.81,0.561,9.0
1107,Aluminum Foil Variant 181-2,Aluminum Foil,Apparel & Fashion,39.4,3,True,False,True,False,88,-1,7.825,255.15,0.518,8.2
1108,Aluminum Foil Variant 181-3,Aluminum Foil,Home & Living,42.6,3,True,True,False,False,99,-1,6.636,328.67,0.547,8.2
1109,Aluminum Foil Variant 181-4,Aluminum Foil,Food & Beverages,16.3,2,True,True,False,False,80,-1,8.704,320.69,0.39,3.6
1110,Aluminum Foil Variant 181-5,Aluminum Foil,Industrial Goods,43.7,5,False,False,True,True,95,-1,6.64,335.93,0.56,9.5
1111,PET Plastic Variant 182-1,PET Plastic,Industrial Goods,14.2,4,True,True,False,False,21,-1,2.253,122.85,0.269,1.2
1112,PET Plastic Variant 182-2,PET Plastic,Industrial Goods,29.1,1,False,False,False,False,33,-1,3.698,174.55,0.362,6.3
1113,PET Plastic Variant 182-3,PET Plastic,Electronics,23.5,1,False,False,False,True,34,-1,4.387,140.34,0.333,4.6
1114,PET Plastic Variant 182-4,PET Plastic,Food & Beverages,17.3,2,True,True,True,False,22,-1,2.303,137.11,0.297,2.8
1115,Glass Jar Variant 183-1,Glass Jar,Home & Living,25.9,4,True,False,False,False,97,-1,1.799,96.06,0.654,7.7
1116,Glass Jar Variant 183-2,Glass Jar,Food & Beverages,24.0,2,False,False,False,False,82,-1,1.99,95.51,0.521,3.6
1117,Glass Jar Variant 183-3,Glass Jar,Industrial Goods,7.7,4,False,False,True,True,83,-1,2.362,108.11,0.474,2.0
1118,Glass Jar Variant 183-4,Glass Jar,Apparel & Fashion,23.3,2,True,True,True,False,82,-1,2.287,85.38,0.555,5.5
1119,Recycled Paper Variant 184-1,Recycled Paper,Food & Beverages,12.1,5,True,False,False,True,84,212,1.719,83.37,0.533,3.1
1120,Recycled Paper Variant 184-2,Recycled Paper,Industrial Goods,40.5,4,True,False,True,False,97,360,1.284,46.41,0.725,8.3
1121,Recycled Paper Variant 184-3,Recycled Paper,Cosmetics & Beauty,14.3,3,False,False,False,False,63,170,1.875,77.16,0.462,2.8
1122,Recycled Paper Variant 184-4,Recycled Paper,Apparel & Fashion,45.9,4,True,True,False,True,63,100,1.478,66.65,0.618,9.4
1123,Recycled Paper Variant 184-5,Recycled Paper,Apparel & Fashion,20.4,5,False,False,True,True,91,321,0.921,60.54,0.632,3.9
1124,Recycled Paper Variant 184-6,Recycled Paper,Apparel & Fashion,34.3,4,False,False,False,True,79,85,1.62,82.48,0.583,6.1
1125,Bubble Wrap Variant 185-1,Bubble Wrap,Home & Living,44.2,3,False,True,False,False,87,873,2.745,90.12,0.646,10.0
1126,Bubble Wrap Variant 185-2,Bubble Wrap,Home & Living,48.4,1,True,True,False,True,40,992,2.716,96.78,0.484,9.1
1127,Bubble Wrap Variant 185-3,Bubble Wrap,Food & Beverages,8.9,1,True,False,False,True,32,587,1.701,193.39,0.339,3.2
1128,Bubble Wrap Variant 185-4,Bubble Wrap,Pharmaceuticals,20.2,2,False,False,True,False,45,555,1.832,174.8,0.416,5.1
1129,Bubble Wrap Variant 185-5,Bubble Wrap,Apparel & Fashion,24.1,4,True,True,False,False,59,699,3.118,205.49,0.405,4.5
1130,Bubble Wrap Variant 185-6,Bubble Wrap,Food & Beverages,26.6,1,True,True,False,False,55,444,1.605,239.91,0.439,5.0
1131,Wooden Crate Variant 186-1,Wooden Crate,Industrial Goods,12.8,1,True,False,True,True,49,919,1.33,91.48,0.444,3.2
1132,Wooden Crate Variant 186-2,Wooden Crate,Pharmaceuticals,42.3,5,False,False,False,False,43,804,2.368,108.92,0.446,6.6
1133,Wooden Crate Variant 186-3,Wooden Crate,Food & Beverages,13.0,2,True,True,True,False,80,268,2.078,80.94,0.48,1.6
1134,Wooden Crate Variant 186-4,Wooden Crate,Pharmaceuticals,14.0,5,False,False,True,False,78,208,1.206,118.55,0.502,2.0
1135,Wooden Crate Variant 186-5,Wooden Crate,Electronics,5.6,1,True,True,False,True,87,342,1.795,169.73,0.48,1.9
1136,Wooden Crate Variant 186-6,Wooden Crate,Cosmetics & Beauty,26.5,4,False,False,False,True,73,806,2.975,107.31,0.513,6.1
1137,Recycled Paper Variant 187-1,Recycled Paper,Pharmaceuticals,35.1,4,False,True,False,False,70,165,1.666,100.36,0.562,7.0
1138,Recycled Paper Variant 187-2,Recycled Paper,Apparel & Fashion,44.0,2,True,True,False,False,73,261,0.911,74.93,0.644,7.7
1139,Recycled Paper Variant 187-3,Recycled Paper,Pharmaceuticals,39.1,5,False,False,True,False,62,176,1.794,104.92,0.553,8.1
1140,Recycled Paper Variant 187-4,Recycled Paper,Industrial Goods,16.0,3,True,False,False,False,61,119,1.681,85.61,0.479,3.8
1141,Recycled Paper Variant 187-5,Recycled Paper,Industrial Goods,5.1,3,False,False,False,True,67,233,0.823,65.73,0.506,1.0
1142,Steel Can Variant 188-1,Steel Can,Food & Beverages,40.8,1,True,True,False,False,99,-1,7.337,317.46,0.553,8.6
1143,Steel Can Variant 188-2,Steel Can,Electronics,18.8,4,False,False,False,False,80,-1,4.808,227.32,0.471,5.9
1144,Steel Can Variant 188-3,Steel Can,Pharmaceuticals,29.7,3,True,True,False,False,89,-1,7.812,381.11,0.477,6.7
1145,Steel Can Variant 188-4,Steel Can,Cosmetics & Beauty,34.3,5,True,True,False,False,85,-1,4.812,394.23,0.443,4.8
1146,Steel Can Variant 188-5,Steel Can,Electronics,25.1,5,False,False,False,False,82,-1,6.154,211.05,0.438,4.3
1147,Steel Can Variant 188-6,Steel Can,Food & Beverages,37.5,2,False,False,True,True,87,-1,4.503,302.87,0.565,10.0
1148,Steel Can Variant 188-7,Steel Can,Home & Living,25.9,3,True,False,False,False,89,-1,6.755,186.71,0.469,4.7
1149,Steel Can Variant 188-8,Steel Can,Electronics,30.9,1,False,True,True,False,91,-1,5.867,193.38,0.491,5.3
1150,Glass Jar Variant 189-1,Glass Jar,Industrial Goods,15.7,3,True,False,False,False,89,-1,3.284,88.78,0.511,3.4
1151,Glass Jar Variant 189-2,Glass Jar,Industrial Goods,39.5,1,False,True,False,False,86,-1,2.555,165.22,0.604,9.3
1152,Glass Jar Variant 189-3,Glass Jar,Industrial Goods,11.2,3,True,False,False,False,100,-1,1.779,153.73,0.531,2.2
1153,Glass Jar Variant 189-4,Glass Jar,Food & Beverages,20.6,5,True,False,False,False,91,-1,2.607,123.24,0.522,3.8
1154,Glass Jar Variant 189-5,Glass Jar,Home & Living,31.6,2,True,False,False,False,88,-1,1.668,73.67,0.636,7.2
1155,Glass Jar Variant 189-6,Glass Jar,Cosmetics & Beauty,16.2,3,True,False,False,False,99,-1,3.248,119.26,0.479,1.0
1156,Aluminum Foil Variant 190-1,Aluminum Foil,Industrial Goods,1.5,5,True,False,True,False,86,-1,6.872,299.06,0.366,1.0
1157,Aluminum Foil Variant 190-2,Aluminum Foil,Apparel & Fashion,39.5,4,False,False,False,True,98,-1,8.71,283.04,0.535,7.9
1158,Aluminum Foil Variant 190-3,Aluminum Foil,Cosmetics & Beauty,32.6,5,True,False,False,True,98,-1,4.627,152.96,0.58,7.7
1159,Aluminum Foil Variant 190-4,Aluminum Foil,Electronics,28.7,4,True,False,False,False,94,-1,7.408,349.27,0.456,4.7
1160,Paper Cushioning Variant 191-1,Paper Cushioning,Food & Beverages,6.4,3,False,True,False,True,95,129,1.539,107.95,0.519,1.0
1161,Paper Cushioning Variant 191-2,Paper Cushioning,Home & Living,21.6,2,True,False,False,False,75,155,1.577,54.45,0.565,4.7
1162,Paper Cushioning Variant 191-3,Paper Cushioning,Apparel & Fashion,29.9,3,False,False,False,True,88,279,1.664,90.63,0.6,5.9
1163,Paper Cushioning Variant 191-4,Paper Cushioning,Industrial Goods,32.0,4,True,False,True,False,61,138,1.734,64.85,0.556,7.1
1164,Paper Cushioning Variant 191-5,Paper Cushioning,Electronics,41.8,3,False,False,True,True,95,136,1.486,78.58,0.68,8.1
1165,Paper Cushioning Variant 191-6,Paper Cushioning,Industrial Goods,39.7,4,True,True,False,False,62,63,0.843,73.18,0.628,8.2
1166,Paper Cushioning Variant 191-7,Paper Cushioning,Pharmaceuticals,38.4,4,False,False,False,False,79,269,1.319,59.37,0.62,6.4
1167,Paper Cushioning Variant 191-8,Paper Cushioning,Cosmetics & Beauty,44.3,1,False,True,False,True,94,171,1.672,69.26,0.666,7.7
1168,EPS Foam Variant 192-1,EPS Foam,Electronics,27.8,3,False,False,False,False,10,-1,3.682,143.02,0.27,4.7
1169,EPS Foam Variant 192-2,EPS Foam,Apparel & Fashion,26.4,2,False,False,True,True,48,-1,3.732,151.99,0.421,6.7
1170,EPS Foam Variant 192-3,EPS Foam,Electronics,9.1,5,True,False,True,False,24,-1,3.145,131.39,0.251,1.0
1171,EPS Foam Variant 192-4,EPS Foam,Electronics,14.2,1,False,False,True,True,16,-1,2.509,155.48,0.248,1.8
1172,EPS Foam Variant 192-5,EPS Foam,Food & Beverages,35.4,5,True,True,False,False,58,-1,2.759,155.67,0.49,7.9
1173,EPS Foam Variant 192-6,EPS Foam,Cosmetics & Beauty,43.3,3,False,False,True,True,13,-1,4.473,175.72,0.33,8.2
1174,EPS Foam Variant 192-7,EPS Foam,Electronics,19.4,5,False,True,False,False,22,-1,2.137,124.17,0.289,1.9
1175,Kraft Paper Variant 193-1,Kraft Paper,Home & Living,5.3,1,False,False,True,False,61,106,0.827,48.4,0.502,1.0
1176,Kraft Paper Variant 193-2,Kraft Paper,Apparel & Fashion,28.7,4,True,False,True,False,61,128,1.994,92.3,0.505,5.9
1177,Kraft Paper Variant 193-3,Kraft Paper,Cosmetics & Beauty,1.2,3,True,False,True,True,82,363,1.115,100.96,0.507,1.0
1178,Kraft Paper Variant 193-4,Kraft Paper,Cosmetics & Beauty,1.1,2,True,False,False,True,74,171,1.71,63.93,0.475,1.0
1179,Kraft Paper Variant 193-5,Kraft Paper,Food & Beverages,27.7,5,False,False,True,False,72,174,1.748,98.07,0.576,7.5
1180,Bubble Wrap Variant 194-1,Bubble Wrap,Home & Living,20.0,3,True,True,False,True,51,764,1.561,98.97,0.465,4.7
1181,Bubble Wrap Variant 194-2,Bubble Wrap,Industrial Goods,42.6,1,False,False,False,False,73,304,3.55,174.98,0.516,7.9
1182,Bubble Wrap Variant 194-3,Bubble Wrap,Industrial Goods,25.9,3,False,True,False,True,30,397,2.626,119.39,0.364,5.0
1183,Bubble Wrap Variant 194-4,Bubble Wrap,Apparel & Fashion,32.9,5,True,True,False,False,88,871,3.822,113.85,0.552,6.6
1184,Bubble Wrap Variant 194-5,Bubble Wrap,Cosmetics & Beauty,35.1,5,False,False,False,False,48,404,3.148,150.02,0.42,6.2
1185,Bubble Wrap Variant 194-6,Bubble Wrap,Industrial Goods,14.3,5,True,False,True,False,88,410,1.509,137.13,0.546,3.9
1186,Bubble Wrap Variant 194-7,Bubble Wrap,Electronics,24.7,4,True,False,False,False,83,255,1.141,222.12,0.569,5.9
1187,Wooden Crate Variant 195-1,Wooden Crate,Cosmetics & Beauty,7.3,1,False,True,False,False,48,990,2.918,168.64,0.335,2.0
1188,Wooden Crate Variant 195-2,Wooden Crate,Food & Beverages,9.2,1,True,False,False,False,79,815,2.708,130.56,0.443,1.9
1189,Wooden Crate Variant 195-3,Wooden Crate,Electronics,4.2,2,True,False,False,False,30,597,1.228,143.9,0.327,1.0
1190,Wooden Crate Variant 195-4,Wooden Crate,Industrial Goods,1.1,2,False,False,True,False,71,712,2.297,148.41,0.405,1.0
1191,Wooden Crate Variant 195-5,Wooden Crate,Food & Beverages,44.2,4,False,False,False,False,77,264,2.0,156.36,0.577,8.4
1192,Wooden Crate Variant 195-6,Wooden Crate,Apparel & Fashion,10.7,1,False,False,False,True,54,909,2.318,133.69,0.358,1.0
1193,Wooden Crate Variant 195-7,Wooden Crate,Cosmetics & Beauty,25.2,1,False,False,False,False,30,656,2.713,169.26,0.339,4.7
1194,Wooden Crate Variant 195-8,Wooden Crate,Cosmetics & Beauty,20.2,5,True,True,True,False,73,539,2.08,132.35,0.484,4.1
1195,PLA Bioplastic Variant 196-1,PLA Bioplastic,Electronics,22.1,2,False,False,False,False,47,687,1.191,268.27,0.398,3.3
1196,PLA Bioplastic Variant 196-2,PLA Bioplastic,Industrial Goods,20.9,2,True,True,False,True,67,625,1.61,312.48,0.462,4.9
